CustomerKey,Prefix,FirstName,LastName,BirthDate,Address,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
26105,MRS.,MORGAN,GONZALES,11/10/1960,5886 Buchanan Rd,,M,morgan86@adventure-works.com,"$110,000 ",3,Partial College,Professional,N
26106,MR.,CONNOR,KING,3/12/1960,546 Leonard Ct,,M,connor47@adventure-works.com,"$120,000 ",5,High School,Professional,Y
26107,MRS.,ALEXIS,THOMAS,4/12/1960,7168 Belmont,,F,alexis10@adventure-works.com,"$130,000 ",4,Bachelors,Management,Y
26108,MR.,DYLAN,THOMPSON,5/5/1960,2082 St. Catherines Court,,M,dylan45@adventure-works.com,"$170,000 ",1,Graduate Degree,Management,N
26109,MR.,DALTON,RODRIGUEZ,9/3/1954,1614 Green St,,F,dalton19@adventure-works.com,"$70,000 ",3,Partial High School,Skilled Manual,Y
26110,MR.,JAMES,ALEXANDER,11/5/1954,6781 San Jose Ave,,M,james34@adventure-works.com,"$70,000 ",3,High School,Professional,Y
26111,MRS.,SARAH,COLEMAN,7/10/1954,6567 Pinole Valley Rd,,F,sarah31@adventure-works.com,"$70,000 ",3,High School,Professional,Y
26112,MR.,LUKE,PERRY,8/10/1953,4645 Rossmor Parkway,,F,luke26@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
26113,MRS.,CAITLIN,RIVERA,3/13/1953,7341 Mt. Washington Way,,M,caitlin14@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
26114,MR.,ISAAC,PETERSON,2/17/1953,5673 Arlington Circle,,F,isaac4@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
26115,MRS.,SAVANNAH,MITCHELL,10/24/1953,8623 Merced Circle,,M,savannah33@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N
26116,MRS.,ASHLEY,MARTIN,7/5/1953,7208 Peach Place,,F,ashley15@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N
26117,MR.,SAMUEL,WRIGHT,10/8/1952,413 Miller Dr,,F,samuel50@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
26118,MRS.,ASHLEY,BUTLER,8/25/1952,1909 N Jackson Way,,M,ashley41@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
26119,MRS.,DANIELLE,GRAY,11/18/1951,8022 Camino Verde,,M,danielle8@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
26120,MR.,MIGUEL,LEWIS,4/21/1951,9772 Mountian View Drive,,F,miguel21@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
26121,MRS.,MADELINE,NELSON,7/17/1951,6140 Scenic Drive,,M,madeline9@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
26122,MRS.,LAUREN,GONZALES,4/7/1951,800 Templle Drive,,M,lauren63@adventure-works.com,"$40,000 ",4,Partial College,Professional,Y
26123,MRS.,ISABELLA,SCOTT,11/7/1951,7422 Roseann Drive,,F,isabella44@adventure-works.com,"$40,000 ",4,Partial College,Professional,Y
26124,MRS.,RILEY,JAMES,3/12/1950,4991 Lindenwood Drive,,F,riley27@adventure-works.com,"$40,000 ",4,Partial College,Professional,Y
26125,MRS.,SARA,ROBERTS,11/14/1950,1868 Alexander Pl,,F,sara30@adventure-works.com,"$40,000 ",4,Partial College,Professional,Y
26126,MRS.,ALEXANDRA,BELL,10/26/1949,9691 Ironwood Way,,M,alexandra7@adventure-works.com,"$30,000 ",4,High School,Professional,Y
26127,MR.,TERRY,CHANDER,4/2/1949,9477 Gladstone Drive,,F,terry18@adventure-works.com,"$30,000 ",4,High School,Professional,Y
26128,MR.,SAMUEL,PHILLIPS,5/27/1949,7555 Hillview Dr,,F,samuel36@adventure-works.com,"$30,000 ",4,High School,Professional,Y
26129,MRS.,JODI,ANAND,4/4/1964,7595 York Dr,,F,jodi22@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
26130,MR.,RONNIE,LIU,11/13/1964,5927 Rainbow Dr,,F,ronnie3@adventure-works.com,"$60,000 ",4,Bachelors,Professional,Y
26131,MR.,LAWRENCE,SUAREZ,10/26/1963,8877 Weatherly Drive,,F,lawrence18@adventure-works.com,"$60,000 ",3,Bachelors,Professional,Y
26132,MS.,SHELBY,WARD,12/14/1963,4021 Raymond Dr,,M,shelby13@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
26133,MR.,JESSE,HALL,7/11/1963,7225 Newell Ave.,,M,jesse46@adventure-works.com,"$70,000 ",0,Bachelors,Professional,Y
26134,MRS.,BRIDGET,GOEL,5/5/1967,8720 Orth Larwin Ave,,F,bridget21@adventure-works.com,"$90,000 ",3,Bachelors,Professional,Y
26135,MRS.,ERICA,SUN,2/21/1967,2179 Coggins Drive,,M,erica13@adventure-works.com,"$90,000 ",3,Bachelors,Professional,Y
26136,MRS.,TABITHA,GONZALEZ,6/27/1967,6584 Oak Leaf Ct,,M,tabitha15@adventure-works.com,"$90,000 ",3,Bachelors,Professional,Y
26137,MR.,JOSHUA,CLARK,4/8/1967,2953 St. Francis Drive,,M,joshua21@adventure-works.com,"$90,000 ",4,Bachelors,Professional,Y
26138,MRS.,LATOYA,CHANDER,3/9/1962,4956 Vista Del Diablo,,M,latoya14@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
26139,MR.,DEREK,NARA,7/21/1961,4234 Second Avenue,,M,derek15@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
26140,MS.,EMILY,LONG,12/28/1966,9147 Meadowlard Court,,M,emily34@adventure-works.com,"$100,000 ",0,Graduate Degree,Management,N
26141,MR.,JORGE,ZHU,9/27/1966,8679 Balboa Court,,M,jorge16@adventure-works.com,"$110,000 ",0,Graduate Degree,Management,Y
26142,MR.,MICHEAL,DOMINGUEZ,12/26/1960,3847 Larch Ct,,F,micheal8@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
26143,MRS.,MICHELE,MEHTA,8/9/1959,3634 Heather Pl,,F,michele27@adventure-works.com,"$90,000 ",1,Bachelors,Professional,Y
26144,MRS.,CASSIDY,RUSSELL,2/8/1933,1711 La Mar Ct,,M,cassidy21@adventure-works.com,"$40,000 ",2,Bachelors,Professional,Y
26145,MR.,CALVIN,SHEN,10/13/1965,1752 Amaryl Drive,,F,calvin2@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
26146,MRS.,LAURA,WANG,3/11/1965,2739 Sandy Road,,F,laura8@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
26147,MR.,IVAN,SUBRAM,2/1/1965,3033 F St.,,F,ivan9@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
26148,MR.,MICHAEL,THOMPSON,3/27/1965,4275 Gumwood Dr,,M,michael47@adventure-works.com,"$80,000 ",5,Bachelors,Professional,Y
26149,MS.,CASEY,CHANDE,3/14/1964,7479 Dublin,,F,casey16@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
26150,MS.,NANCY,RANA,10/27/1964,8974 F Mt Hood Circle,,M,nancy14@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
26151,MR.,AUSTIN,LEE,2/5/1959,5089 Mt. Palomar Pl,,M,austin37@adventure-works.com,"$90,000 ",1,Bachelors,Professional,Y
26152,MS.,JAIME,GILL,8/13/1963,6838 El Rancho Drive,,M,jaime15@adventure-works.com,"$70,000 ",0,Bachelors,Professional,N
26153,MRS.,REBECCA,COLLINS,5/10/1962,3207 Linton Terr,,F,rebecca5@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
26154,MR.,CORY,MADAN,10/28/1962,7865 Mt. Diablo St,,M,cory6@adventure-works.com,"$60,000 ",1,Partial College,Skilled Manual,Y
26155,MR.,CHAD,XIE,9/22/1962,4488 Kirkwood Drive,,M,chad4@adventure-works.com,"$70,000 ",5,Bachelors,Professional,Y
26156,MRS.,SHANNON,CAI,4/6/1962,9401 Columbia River Ct,,M,shannon20@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
26157,MR.,BRAD,XU,2/11/1961,8934 Lacanda,,F,brad5@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
26158,MRS.,LISA,WU,8/15/1957,4101 Buckthorn Court,,F,lisa10@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
26159,MRS.,VIRGINIA,RAMAN,7/10/1957,3888 Arnold Drive,,M,virginia14@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
26160,MR.,LEONARD,LAL,8/26/1957,3998 Boyd Road,,M,leonard10@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
26161,MR.,WAYNE,RAJI,10/19/1960,6694 Trasher Road,,F,wayne23@adventure-works.com,"$60,000 ",3,Partial College,Skilled Manual,Y
26163,MRS.,AUTUMN,CAI,5/18/1960,5025 North Star Dr,,F,autumn20@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,Y
26164,MRS.,KRISTA,VAZQUEZ,12/12/1960,7975 Stonedale,,M,krista14@adventure-works.com,"$70,000 ",5,Partial College,Skilled Manual,N
26165,MRS.,ALEXANDRA,FLORES,2/26/1957,6561 Dalis Drive,,M,alexandra35@adventure-works.com,"$70,000 ",1,Partial College,Skilled Manual,Y
26166,MR.,BRETT,VAN,3/7/1956,2422 Brookview Drive,,F,brett3@adventure-works.com,"$80,000 ",1,Partial College,Skilled Manual,N
26167,MRS.,JACLYN,ZHAO,5/21/1953,3917 Catalpa Court,,F,jaclyn11@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
26168,MR.,IAN,CAMPBELL,8/26/1976,7375 Kipling Court,,F,ian37@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
26169,MS.,ALEXANDRA,WHITE,3/2/1976,1781 Camino Solano,,M,alexandra76@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
26170,MR.,JEREMIAH,JENKINS,5/4/1976,5493 Gonzalez Ct,,M,jeremiah29@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
26171,MR.,RANDALL,RUIZ,9/3/1975,153 Kenston Dr,,F,randall3@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
26172,MS.,MADELINE,HERNANDEZ,8/18/1975,6775 Firestone,,F,madeline16@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
26173,MS.,ARIANA,RIVERA,10/2/1976,4344 Azoras Cir,,F,ariana15@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
26174,MR.,ISAAC,ADAMS,6/26/1980,1221 Foxhill Dr,,F,isaac36@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
26175,MR.,JOSE,HUGHES,8/17/1980,9043 Risdon Road,,F,jose34@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
26176,MR.,JASON,HAYES,8/16/1980,8830 Versailles Pl,,M,jason20@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,Y
26177,MS.,NICOLE,SIMMONS,10/7/1980,6907 Woodchuck Pl,,F,nicole64@adventure-works.com,"$30,000 ",0,High School,Skilled Manual,N
26178,MS.,PAIGE,PRICE,5/2/1980,6948 Midway Ct,,F,paige0@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
26179,MRS.,RUTH,RODRIGUEZ,6/10/1946,5279 East L Street,,F,ruth23@adventure-works.com,"$10,000 ",5,High School,Skilled Manual,N
26180,MR.,JONATHAN,BUTLER,2/2/1978,8230 Madrone St,,F,jonathan14@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
26181,MR.,LUCAS,ROSS,2/16/1978,9471 Tobi Drive,,M,lucas53@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
26182,MRS.,BRITTNEY,LIANG,4/10/1938,2676 Santa Fe Street,,F,brittney15@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
26183,MR.,ALLEN,ARTHUR,2/4/1977,4171 Miller Avenue,,F,allen6@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
26184,,LOUIS,LAL,3/2/1977,7629 Bonanza,,F,louis26@adventure-works.com,"$30,000 ",0,Partial High School,Clerical,N
26185,MS.,KAYLEE,GREEN,1/21/1977,2035 Shelly Dr,,F,kaylee37@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
26186,MRS.,JOANNA,GILL,10/26/1939,8403 Roskelley Drive,,F,joanna12@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
26187,MR.,HECTOR,GILL,5/22/1940,3063 Blue Jay Drive,,F,hector11@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
26188,MR.,GEOFFREY,SARA,10/8/1940,9684 Rahn Court,,F,geoffrey8@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
26189,MR.,PEDRO,SERRANO,4/2/1940,4598 Rhea Ct,,M,pedro37@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
26190,MR.,ARTHUR,SURI,8/15/1941,8032 Gumwood,,M,arthur2@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
26191,MR.,JON,WANG,3/11/1943,3200 Sandalwood Dr,,F,jon20@adventure-works.com,"$40,000 ",2,Bachelors,Management,N
26192,MR.,NOAH,HILL,7/12/1943,2987 Wiget Lane,,F,noah39@adventure-works.com,"$40,000 ",2,Bachelors,Management,Y
26193,MR.,LUIS,EDWARDS,2/1/1976,1064 Almond Drive,,M,luis34@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
26194,MR.,MIGUEL,BROWN,12/11/1976,1105 N. 48th St,,F,miguel3@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
26195,MS.,ALYSSA,RIVERA,3/19/1976,2092 Frayne Ct,,M,alyssa34@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
26196,MR.,GAVIN,GRIFFIN,5/21/1975,5042 Minert Rd,,M,gavin19@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
26197,MR.,MARCUS,LOPEZ,3/3/1975,3627 Warren Street,,F,marcus31@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
26198,MS.,ALYSSA,TAYLOR,4/21/1974,6832 St. Francis Dr,,F,alyssa8@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
26199,MR.,MATTHEW,WHITE,10/6/1974,8327 Newcastle Road,,F,matthew18@adventure-works.com,"$50,000 ",0,Partial College,Skilled Manual,N
26200,,IAN,BAKER,8/1/1972,4441 Carlisle Way,,F,ian31@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,Y
26201,MR.,DALTON,WATSON,10/22/1968,6191 Storey Lane,,F,dalton70@adventure-works.com,"$80,000 ",0,Bachelors,Management,Y
26202,MS.,HALEY,SIMMONS,8/14/1968,2559 Sequoia Woods Pl,,M,haley34@adventure-works.com,"$80,000 ",0,Bachelors,Management,N
26203,MS.,NICOLE,HALL,9/19/1967,7218 Canyon Way,,F,nicole24@adventure-works.com,"$120,000 ",0,Bachelors,Management,Y
26204,MRS.,CHRISTY,GAO,3/5/1971,3841 Royal Links Ct,,M,christy13@adventure-works.com,"$130,000 ",5,Partial High School,Management,Y
26205,MR.,JULIO,ALVAREZ,12/15/1958,8754 San Marino Ct,,M,julio4@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y
26206,MR.,KURT,SHE,7/5/1958,8286 Altura Drive,,F,kurt0@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y
26207,MR.,KELVIN,ZENG,6/13/1958,6110 Joan Ave,,F,kelvin41@adventure-works.com,"$150,000 ",1,Partial College,Professional,N
26208,MRS.,SHARON,ANAND,8/19/1958,5896 Northpoint Ct,,F,sharon27@adventure-works.com,"$160,000 ",2,Partial College,Professional,N
26209,MS.,JAN,COX,7/27/1980,1318 Pinehurst Court,,F,jan7@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
26211,MS.,BRIDGET,YUAN,8/17/1980,4014 Donegal Road,,F,bridget8@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y
26212,MS.,SUMMER,MARTINEZ,5/7/1979,2346 Wren Ave,,M,summer15@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N
26213,MR.,GRANT,ANDERSEN,4/9/1978,5296 Covington Court,,M,grant15@adventure-works.com,"$30,000 ",0,High School,Manual,N
26214,MRS.,CHRISTY,CHANDE,8/10/1974,6537 N Ranchford Court,,F,christy32@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
26215,MR.,GRANT,SHAN,11/2/1974,9741 Limeridge Drive,,F,grant12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,N
26216,MS.,EBONY,SUBRAM,8/21/1972,1237 Dubhe Court,,F,ebony13@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
26217,MR.,PEDRO,BLANCO,11/16/1972,4696 Silver Oaks Place,,M,pedro36@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y
26218,MR.,BARRY,PATEL,8/1/1972,9100 Main Street,,F,barry3@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N
26219,MRS.,SUMMER,SURI,8/27/1973,5469 La Canada,,F,summer0@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
26220,MR.,JONATHAN,HARRIS,5/22/1973,752 Shuey Ave,,M,jonathan67@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
26221,MS.,KARI,CHAPMAN,11/6/1972,30 Rolling Green Circle,,F,kari4@adventure-works.com,"$30,000 ",0,High School,Manual,N
26222,MS.,CAROLYN,MADAN,8/2/1972,4943 Lightwood Drive,,M,carolyn7@adventure-works.com,"$30,000 ",0,High School,Manual,N
26223,MR.,DOMINIC,SAI,7/21/1972,1820 Adobe St,,M,dominic6@adventure-works.com,"$30,000 ",0,High School,Manual,N
26224,MR.,HENRY,GONZALEZ,10/19/1972,9643 Ida Ave,,F,henry20@adventure-works.com,"$30,000 ",0,High School,Manual,N
26225,MR.,SERGIO,SRINI,8/11/1972,9429 Geraldine Dr,,M,sergio9@adventure-works.com,"$30,000 ",0,High School,Manual,N
26226,MRS.,MICHELE,ANDERSEN,11/22/1972,7506 Hill Meadow Place,,M,michele13@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
26227,MR.,JOE,GUTIERREZ,2/4/1972,7547 Delta Fair Blvd.,,M,joe34@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
26228,MRS.,CAROLYN,PEREZ,9/19/1972,8534 Willow Pass Road,,M,carolyn21@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
26229,MS.,CARA,YE,4/28/1971,8829 Concord,,M,cara6@adventure-works.com,"$30,000 ",0,High School,Manual,N
26230,MS.,NATASHA,RAMOS,11/1/1971,71 Flora Ave,,M,natasha17@adventure-works.com,"$30,000 ",0,High School,Manual,Y
26231,MR.,MAURICE,NARA,11/2/1971,3275 Corrinne Court,,F,maurice17@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
26232,MR.,JAY,GOMEZ,1/21/1970,4770 Detroit Avenue,,F,jay30@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
26233,MS.,CRISTINA,CHANDE,2/8/1970,885 Shakespeare Drive,,F,cristina13@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y
26234,MR.,ANTONIO,PERRY,12/27/1975,2634 Dalis Drive,,M,antonio7@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
26235,MRS.,MICHELLE,WATSON,8/7/1975,9002 Kathleen Drive,,F,michelle2@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
26236,MRS.,ISABELLA,EVANS,5/5/1975,3662 Sequoia Drive,,M,isabella33@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
26237,MRS.,GRACE,MARTIN,3/7/1974,284 Hidden Oak Ct,,M,grace14@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
26238,MRS.,JULIA,FOSTER,9/17/1974,5197 Camino Ricardo,,F,julia82@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
26239,MRS.,KAITLYN,TURNER,12/6/1974,4730 Peterson Place,,F,kaitlyn3@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y
26240,MS.,KATELYN,EVANS,6/19/1974,9897 Bayview Cir,,M,katelyn22@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
26241,MR.,JAMES,LAL,3/19/1974,9683 Concord Blvd.,,F,james45@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
26242,MRS.,ISABELLA,LEWIS,5/22/1975,7761 Azoras Cir,,M,isabella77@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y
26243,MR.,FERNANDO,GONZALEZ,7/4/1966,458 Union St,,M,fernando33@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
26244,MR.,JORDAN,HUGHES,8/2/1966,8788 Green Leaf Drive,,F,jordan8@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
26245,MR.,DEVIN,MURPHY,9/4/1966,1739 Sun View Terr,,M,devin82@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
26246,MS.,JADE,BELL,9/15/1966,325 Woodbury Place,,F,jade11@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N
26247,MS.,SOPHIA,TURNER,5/24/1966,3529 Sweetwater Drive,,M,sophia3@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y
26248,MR.,THOMAS,LEWIS,3/10/1954,5024 Valley Oak Plaza,,F,thomas79@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26250,MR.,MIGUEL,SIMMONS,5/10/1954,5041 Stillwater Court,,M,miguel61@adventure-works.com,"$30,000 ",1,High School,Clerical,N
26251,MR.,CEDRIC,HUANG,5/11/1954,6790 Edward Avenue,,M,cedric6@adventure-works.com,"$30,000 ",1,High School,Clerical,N
26252,MRS.,MORGAN,GARCIA,10/25/1954,3159 Lime Ridge Drive,,F,morgan38@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
26253,MR.,DALTON,WRIGHT,7/8/1955,7817 Mt. Wilson Way,,F,dalton26@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26254,MR.,SETH,HENDERSON,7/13/1955,4440 Keywood Ct,,M,seth53@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26255,MR.,CAMERON,ALEXANDER,9/13/1955,2010 Coachman  Place,,F,cameron14@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26256,MR.,RONALD,RANA,7/14/1955,8885 Riber Ash Court,,M,ronald13@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26257,MR.,HECTOR,JIMENEZ,1/25/1955,6709 Brush Creek Drive,,F,hector3@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26258,MRS.,ANGELICA,POWELL,2/25/1955,6495 Argenta Dr,,F,angelica8@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
26259,MR.,HUNTER,BRYANT,2/25/1955,4573 Bonifacio Street,,F,hunter15@adventure-works.com,"$30,000 ",1,High School,Clerical,N
26260,MR.,RYAN,JACKSON,5/20/1955,4613 Pinon Drive,,M,ryan51@adventure-works.com,"$30,000 ",1,High School,Clerical,Y
26261,MRS.,BROOKE,WATSON,5/8/1956,2945 Hilton Way,,M,brooke0@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
26262,MRS.,HANNAH,THOMPSON,6/18/1956,5895 Orchid Ct,,F,hannah13@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26263,MRS.,KAITLYN,COLLINS,4/20/1956,7136 Almond Drive,,F,kaitlyn2@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
26264,MR.,ELIJAH,LAL,8/23/1956,341 Victory Lane,,M,elijah3@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y
26265,MRS.,TAMMY,LOPEZ,10/10/1956,1836 Westwood Lane,,F,tammy17@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N
26266,MR.,BRENT,GAO,9/22/1956,5295 MacAlven Drive,,F,brent14@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
26267,MR.,MATTHEW,MARTIN,4/24/1956,9699 Warren Street,,M,matthew20@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
26268,MR.,JONATHON,ROMERO,8/26/1957,6068 Campbell Ave,,F,jonathon6@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
26269,MRS.,CHLOE,MOORE,7/6/1957,8071 Daylight Place,,F,chloe41@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
26270,MRS.,HAILEY,BAILEY,3/8/1957,7350 Bluejay Dr,,M,hailey7@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
26271,MRS.,BAILEY,BAKER,9/19/1957,2264 Storey Lane,,M,bailey36@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
26272,MRS.,KELLY,HUGHES,5/18/1957,1796 Hamlet,,F,kelly16@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
26273,MRS.,CHELSEA,SURI,3/19/1957,6963 Santa Monica Drive,,M,chelsea0@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
26274,MRS.,JENNIFER,WOOD,4/24/1957,6749 Quartermaster,,F,jennifer77@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N
26275,MR.,MIGUEL,JOHNSON,11/28/1958,4827 San Marino Ct,,M,miguel0@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N
26276,MRS.,HEATHER,HUANG,2/8/1958,4867 Glazier Dr,,M,heather5@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y
26277,MRS.,JACQUELINE,HUGHES,11/24/1958,5854 Baird Court,,M,jacqueline12@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
26278,MR.,JON,WU,10/8/1958,6149 Everett Court,,F,jon26@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
26279,MRS.,TRINITY,SANCHEZ,12/7/1959,7390 Pinehurst Court,,F,trinity20@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
26280,MR.,JACKSON,JENKINS,4/24/1959,1841 Prestwick Drive,,F,jackson9@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N
26281,MR.,IAN,ALEXANDER,5/25/1959,3337 Roland Ct,,F,ian59@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y
26282,MR.,LEONARD,JAI,1/5/1972,9450 Almond Street,,M,leonard12@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
26284,MR.,GARRETT,WARD,2/23/1972,1201 Ricardo Drive,,F,garrett8@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
26285,MS.,KAYLA,HAYES,8/16/1972,7568 W. Holly Drive,,M,kayla47@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
26286,MR.,EVAN,PHILLIPS,12/7/1972,2228 Alhambra Avenue,,M,evan30@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y
26287,MR.,ELIJAH,BAKER,7/1/1972,8850 Thunderbird Drive,,M,elijah36@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N
26288,MRS.,ALEXANDRA,RUSSELL,5/10/1973,3764 Olive Hill,,F,alexandra41@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
26289,MR.,SAMUEL,SIMMONS,2/16/1973,3296 Trinity Ave,,F,samuel14@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y
26290,MR.,NOAH,CHEN,7/2/1973,8463 Monument Blvd.,,F,noah22@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y
